Model info
==========
Mesh file: textured.ply (VN 867649, FN 1732678)
Texture files:
  textured.jpg

Parameterization info
=====================
Number of charts: 610
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   481        3  1.69024e-08  1.86979e-08      0.13311        5
   482        3  1.58603e-08  1.74183e-08        0.124        2
   483        6  1.52021e-08  1.66795e-08     0.118741        6
   484        1  1.50339e-08  1.66677e-08     0.118657        3
   485        1  1.29754e-08  1.43877e-08     0.102425        3
   486        4  1.22583e-08   1.3366e-08    0.0951519        3
   487        1  1.21108e-08  1.34179e-08    0.0955213        3
   488        4  1.20193e-08  1.34134e-08    0.0954898        4
   489        1  1.19847e-08  1.29399e-08    0.0921186        3
   490        1  1.07932e-08  1.20276e-08    0.0856237        3
   491        1  9.43174e-09  1.06797e-08    0.0760285        3
   492        3  8.83404e-09  9.81554e-09    0.0698765        3
