Model info
==========
Mesh file: achteck_turm_texrecon.obj (VN 61076, FN 99252)
Texture files:
  achteck_turm_texrecon_material0000_map_Kd.png
  achteck_turm_texrecon_material0001_map_Kd.png
  achteck_turm_texrecon_material0002_map_Kd.png
  achteck_turm_texrecon_material0003_map_Kd.png
  achteck_turm_texrecon_material0004_map_Kd.png
  achteck_turm_texrecon_material0005_map_Kd.png

Parameterization info
=====================
Number of charts: 2160
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   335       57   0.00011114  0.000119832       1081.7        3
   336       66  0.000923224  0.000164703      1486.75        6
   337       46  7.87714e-05  0.000113612      1025.56        7
   338       58  5.98983e-05  9.29101e-05      838.684        5
   339       48  0.000112057   0.00017667      1594.77        4
   340       25  0.000109088  8.49486e-05      766.817        2
   341       39  0.000814406  0.000158499      1430.75        3
   342       19    0.0017016  0.000110831      1000.45        1
   343       45  0.000715249  0.000120827      1090.68        3
   344       48   0.00100289  0.000123927      1118.67        1
   345       59  9.86728e-05  0.000113528       1024.8        2
   346       45   0.00138082  0.000101916      919.977        4
   347       55  8.63656e-05  0.000152257       1374.4        5
   348       44  8.11697e-05  0.000121787      1099.35        2
   349       28  0.000860409  0.000141017      1272.93        2
   350       41  6.80569e-05  0.000101855      919.433        8
   351       25  0.000769775  9.64783e-05      870.894        5
   352       44  7.19233e-05  0.000102227      922.782       11
   353       11  1.96307e-05  0.000175512      1584.32        9
   354       23  0.000106503  0.000109605      989.385        2
   355        1  6.34078e-06  3.61113e-06       32.597        1
   356       93  0.000137995  0.000138881      1253.65        1
   357       20  2.66072e-05   9.9217e-05      895.615        1
   358       29  0.000893266  0.000100378      906.096        3
   359       16  0.000266196  7.12358e-05      643.034        3
   360       17  0.000272419  4.89479e-05      441.844        1
   361       52  8.48092e-05  0.000123396      1113.87        4
   362       47  8.00329e-05  0.000102253      923.017        9
   363        1   8.1492e-07  9.44252e-07      8.52361        3
   364       34  0.000387483  6.88566e-05      621.557        6
   365       28  0.000630885  0.000137202       1238.5        2
   366       47  0.000346497  8.27601e-05      747.062        0
   367       38  0.000608617  0.000125964      1137.06        5
   368       32  0.000889223  8.06101e-05      727.654        1
   369        1  9.17161e-06  1.04542e-06       9.4368        1
   370       71  0.000117643  9.69293e-05      874.965        3
   371       51  0.000466909  0.000118227      1067.22        6
   372       31  5.07313e-05  8.70937e-05      786.181        6
   373       19  6.38288e-05  8.66192e-05      781.897        4
   374       41  0.000411591    9.742e-05      879.394        4
   375       62  3.34475e-05  0.000118119      1066.24        1
   376       12  0.000331519  6.80385e-05      614.172        3
   377       28   0.00161577  0.000123031      1110.58        3
   378       59  5.99391e-05   0.00013733      1239.66        4
   379       62  0.000102611   0.00010843       978.78        4
   380       16  0.000101489   6.7195e-05      606.558        5
   381        7  1.49613e-05  0.000137731      1243.27        5
   382        8   1.7938e-05  0.000139634      1260.46        3
   383        7  2.34056e-05  7.78195e-05      702.464        1
   384       35  6.35636e-05  7.50333e-05      677.313        8
   385       26  0.000740175  6.56053e-05      592.208        3
   386       12  0.000407314  4.19731e-05      378.884        3
   387       53  8.40946e-05  9.28957e-05      838.554        6
   388       21  0.000560375  6.96916e-05      629.094        1
   389       53  8.71657e-05  0.000125254      1130.65        5
   390       30  7.88637e-05  8.73314e-05      788.326        3
   391       23  0.000439411  8.38277e-05      756.699        4
   392        8  0.000315254  6.50634e-05      587.317        2
   393       20  0.000345954  0.000102353      923.922        4
   394       10  0.000295651  8.07137e-05      728.589        0
   395       27  4.27051e-05  8.45859e-05      763.543        8
   396       29  0.000665189  7.92331e-05      715.224        2
   397       26  0.000513251  8.96786e-05      809.514        2
   398       24  0.000279162  5.52614e-05      498.835        4
   399       28  6.13298e-05  8.07895e-05      729.273        2
   400       10  0.000286425  0.000132317      1194.41        1
   401        9  1.32591e-05  0.000130179      1175.11        2
   402       13  2.15324e-05 -0.000134698      -1215.9        6
   403       33   6.3675e-05  6.80538e-05      614.311        7
   404       27  3.98985e-05  7.70361e-05      695.392        3
   405       28  3.25142e-05   7.0659e-05      637.827        4
   406       40  8.14374e-05  0.000106201      958.661       11
   407       56  9.84856e-05  0.000101313      914.536        5
