Model info
==========
Mesh file: Gargo1M_tex.ply (VN 499998, FN 999992)
Texture files:
  Gargo_1M_tex.png

Parameterization info
=====================
Number of charts: 1209
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   465       12  1.09574e-05            0            0        1
   466      543  0.000342141  0.000284922      1808.65        6
   467       61  2.60066e-05  2.50274e-05      158.871        3
   468       53  3.22374e-05  3.23415e-05      205.299        2
   469       39  2.14666e-05  2.25013e-05      142.835        2
   470       21  8.31017e-06  8.85684e-06       56.222        1
   471       17  3.11434e-05  7.39502e-06      46.9425        2
   472       15  1.59316e-05            0            0        1
   473        8  5.61868e-06  4.91154e-07      3.11778        3
   474        6  6.02268e-06            0            0        3
   475        2  6.37287e-07            0            0        1
   476       55  3.11137e-05  2.20555e-05      140.005        3
   477      426   0.00048001  0.000465689      2956.13        6
   478       72  3.54673e-05  2.33269e-05      148.076        2
   479       48  6.64904e-05  6.15353e-05      390.618        1
   480      218  0.000136149  0.000121147      769.027        4
   481      476  0.000475447  0.000348407      2211.64        5
   482       78  5.11242e-05  4.20389e-05      266.857        3
   483    44929     0.039953    0.0427856       271597      109
   484      474  0.000440396  0.000320487      2034.41       12
   485       86  0.000112299  0.000111955      710.675        2
   486      109  9.24263e-05  0.000106057      673.238        5
   487       15    1.233e-05  9.23612e-06      58.6296        2
   488       35  3.53748e-05  2.56655e-05      162.921        4
   489       48  2.26878e-05  1.72093e-05      109.242        4
   490       17  1.02582e-05  9.55249e-06      60.6378        3
   491      110  5.85028e-05  5.74976e-05      364.987        2
   492      275  0.000177513  0.000169659      1076.97        4
   493       44   2.1776e-05  2.23738e-05      142.025        2
   494       38  2.30037e-05  2.31314e-05      146.835        2
   495       32   2.6321e-05  2.56686e-05      162.941        3
   496       66  3.95606e-05  3.70464e-05      235.166        3
   497        9  6.27844e-06  5.90728e-06      37.4986        3
   498      267  0.000180388  0.000142146       902.32        5
   499       22  1.09839e-05  1.28228e-05      81.3971        2
   500       34   1.9043e-05  1.68628e-05      107.043        4
   501       66  4.91802e-05  3.69861e-05      234.782        4
   502       32  2.37289e-05  1.91067e-05      121.287        3
   503       64  4.22234e-05  3.77325e-05       239.52        5
   504      206  0.000221474  0.000198934      1262.81        3
   505       28  2.02553e-05  1.08186e-05      68.6747        3
   506       84   5.9321e-05  4.78797e-05      303.934        3
   507      127  9.87434e-05  8.58904e-05       545.22        3
   508       34  2.55429e-05  1.80051e-05      114.294        2
   509       49  5.23687e-05            0            0        2
   510        3  4.66911e-06            0            0        1
   511       20  1.17362e-05  9.39635e-06      59.6467        2
   512        2   5.2484e-07            0            0        2
   513       67  6.44022e-05  5.43034e-05       344.71        1
   514        9  5.41905e-06            0            0        2
   515      207  0.000224251  0.000161431      1024.74        5
   516       38  4.06001e-05  3.71329e-05      235.715        2
   517       39  5.99884e-05  5.07383e-05      322.079        4
   518       54  5.32336e-05  5.93504e-05      376.748        4
   519       63  7.57101e-05  7.00914e-05       444.93        2
   520       93   9.8734e-05    7.407e-05      470.186        1
   521       61  7.00617e-05  5.95942e-05      378.295        2
   522      117  0.000105118  8.44741e-05       536.23        4
   523       80  7.47204e-05  4.77701e-05      303.238        4
   524        8  1.10116e-05  4.84589e-06       30.761        3
   525      280  0.000198397  0.000143215      909.106        6
   526        3  2.14648e-06  5.75639e-07      3.65408        2
   527     1051  0.000941527  0.000982537      6237.01        7
   528       19  8.28324e-06  6.66689e-06      42.3205        2
   529      282  0.000346077  0.000273589      1736.71        4
   530      220   0.00014105   0.00015203      965.067        5
   531       80  9.37983e-05  8.12009e-05      515.452        2
   532       31  2.57412e-05  2.44674e-05      155.316        2
   533      113  0.000140042  0.000107436       681.99        3
   534       18  1.60992e-05  1.49086e-05      94.6378        2
   535       43  4.96828e-05  3.28445e-05      208.492        2
   536     1057    0.0008821  0.000730186      4635.12       11
   537       29  3.20348e-05  3.78243e-05      240.104        2
   538       11  1.45487e-05  1.24156e-05      78.8125        2
