Model info
==========
Mesh file: nefertiti_HQ2_textured.obj (VN 50002, FN 100000)
Texture files:
  texture.png

Parameterization info
=====================
Number of charts: 6209
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   395        1  7.09334e-06  1.78675e-06     0.618921        1
   396        1  5.06354e-06            0            0        3
   397        1  3.54468e-06  1.34124e-07    0.0464598        2
   398        1  2.48095e-06   1.4608e-07    0.0506013        3
   399        1  3.66108e-06            0            0        1
   400        4  2.31412e-05  4.50462e-06      1.56038        4
   401        1  2.04998e-06  7.67842e-09   0.00265977        3
   402        1   4.0835e-06  8.87054e-08    0.0307271        2
   403        1  3.62715e-06  5.86864e-07     0.203287        2
   404     1602     0.012275    0.0276489      9577.47       13
   405       21   8.2919e-05  4.64461e-05      16.0887        2
   406       13  5.20622e-05  3.82415e-05      13.2467        3
   407        2  8.58629e-06  3.74599e-06      1.29759        1
   408        2  1.15173e-05   4.1107e-06      1.42393        1
   409        1  4.05418e-06  2.62656e-06     0.909827        1
   410        1  3.48305e-06  1.91255e-06     0.662499        1
   411        4  9.31409e-06   6.1253e-06      2.12178        1
   412      157  0.000712918  0.000552265      191.302       16
   413        1   3.0849e-06  2.81563e-07    0.0975322        2
   414        4  8.97353e-06  5.94358e-06      2.05883        3
   415       32  7.43049e-05  7.04376e-05      24.3992       16
   416        3   4.8692e-06  2.93374e-06      1.01624        4
   417        1  2.83952e-06  6.85858e-08    0.0237578        2
   418      100  0.000591996   0.00142716       494.36        2
   419        1  1.83673e-06  9.98326e-07     0.345816        1
   420        3  1.00233e-05  1.30026e-05      4.50404        1
   421        1  2.79132e-06  1.22474e-06     0.424243        1
   422        9  1.99061e-05    1.489e-05      5.15781        1
   423        1  1.45857e-06  6.48258e-06      2.24554        2
   424        2  7.28702e-06  5.37085e-07     0.186044        3
   425        1  2.08129e-06   1.4023e-06     0.485749        1
   426        1  1.75022e-06  1.21401e-06     0.420528        1
   427        3    5.138e-06  2.47043e-06     0.855746        2
   428      658   0.00587842  0.000894498       309.85      153
   429        1  2.70403e-06  8.24138e-08    0.0285477        2
   430      593    0.0255997            0            0      102
   431        1  8.67896e-06  1.05003e-07    0.0363725        3
   432        1  1.16446e-05  6.38977e-08    0.0221339        3
   433        1  8.54647e-06  6.00201e-08    0.0207907        2
   434        1  3.01138e-06  1.04563e-07    0.0362202        2
   435        1  9.35199e-06  1.33205e-10  4.61414e-05        2
   436        1  2.41482e-06  7.33042e-07     0.253922        2
   437        2  4.08401e-06  2.06435e-06      0.71508        1
   438        4  1.05441e-05  1.09914e-05      3.80737        3
   439       22  6.12122e-05   9.7514e-05      33.7784        3
   440        1  1.42253e-06  1.08804e-06     0.376893        2
   441        1  2.47763e-06   2.0161e-07    0.0698367        1
   442        1  2.32175e-06  2.98417e-06       1.0337        1
   443        3  7.25163e-06  1.30362e-05      4.51568        1
   444        1  2.40086e-06   1.0765e-06     0.372895        3
   445        1   3.0919e-06  1.85736e-06     0.643381        3
   446        3  1.25715e-05   6.5667e-06      2.27468        2
   447        6  2.07316e-05  1.29029e-05      4.46952        1
   448        1  1.05717e-06  1.12106e-07    0.0388331        3
   449       56  0.000233339  0.000291027       100.81       12
   450        3   7.4943e-06  1.47599e-06     0.511276        4
   451        2  7.45648e-06  1.35345e-06     0.468829        4
   452        3  1.24056e-05  3.27043e-06      1.13286        4
   453        5  1.63412e-05  5.45748e-06      1.89045        4
   454        1  3.19907e-06  2.10724e-07     0.072994        3
   455        4  1.00606e-05  5.42266e-07     0.187839        5
   456        2  2.96665e-06  5.68407e-07     0.196894        4
   457        2  1.94949e-06  6.35664e-07     0.220191        4
   458        4  1.55085e-05   4.6052e-06      1.59522        5
   459        1  1.86471e-06  2.43984e-07    0.0845151        2
   460        2  2.29484e-06   6.4833e-07     0.224579        4
   461        1  1.48078e-06  5.94702e-08    0.0206002        2
   462       13  4.18116e-05  2.52521e-05      8.74721        2
   463        2  6.87011e-06  7.77885e-07     0.269456        1
   464        4  2.24262e-05  1.66974e-06     0.578391        1
   465        1  4.50943e-06  6.73041e-07     0.233138        2
   466        2  3.62482e-06  1.26294e-06     0.437478        2
   467        1  3.03085e-06  1.03424e-07    0.0358255        2
   468        1  4.87181e-06  3.85975e-07       0.1337        1
   469        1  2.58067e-06  5.42224e-07     0.187824        3
   470        1  2.27286e-06  1.25605e-07    0.0435091        2
   471        3   1.2172e-05  4.93614e-07     0.170986        3
   472        1  4.81287e-06  7.51255e-07     0.260231        2
   473        1  3.22441e-06  7.20364e-08    0.0249531        1
   474        1  1.16321e-06   3.3454e-07     0.115883        2
   475        1  1.93168e-06  8.01708e-08    0.0277708        2
   476        1  4.66763e-06   1.1672e-06     0.404311        2
   477        1  3.02402e-06  1.71149e-07    0.0592853        1
   478        1  1.07111e-05  1.72226e-06     0.596585        2
   479        1  1.11821e-05  3.30408e-07     0.114452        3
   480        1  1.32458e-05  4.05642e-07     0.140513        2
   481        1  7.30771e-06  4.54219e-07     0.157339        2
   482        3   1.5123e-05  2.94341e-06      1.01958        3
   483        1  7.40883e-06  1.66844e-07     0.057794        2
   484        1  3.75259e-06  3.45761e-07      0.11977        2
   485        1  6.89395e-06  2.25077e-07    0.0779656        2
   486        1  4.12871e-06  3.66036e-07     0.126793        3
   487       55  0.000366898            0            0       18
   488        3  1.29091e-05            0            0        2
   489        4  2.12097e-05  7.49877e-07     0.259754        4
   490       31  0.000167148  3.59328e-05      12.4469       14
   491        3   1.4215e-05   1.9294e-07    0.0668336        2
